,Reviews_ID,Date,Review,Rating,Product,District_id,Tokens,context_around_service
6106,15841,16/11/2015,additional charge mum additional charge happened rude customer service terrible manager,1,Mortgage,55,"['additional', 'charge', 'mum', 'additional', 'charge', 'happened', 'rude', 'customer', 'service', 'terrible', 'manager']",[]
6113,15857,17/11/2015,rude customer service high fee slow transaction happened unhelpful staff,1,Mortgage,8,"['rude', 'customer', 'service', 'high', 'fee', 'slow', 'transaction', 'happened', 'unhelpful', 'staff']",[]
6114,15858,17/11/2015,great mum bad financial advice bad financial advice slow transaction limited service additional charge,1,Mortgage,66,"['great', 'mum', 'bad', 'financial', 'advice', 'bad', 'financial', 'advice', 'slow', 'transaction', 'limited', 'service', 'additional', 'charge']",[]
6122,15876,17/11/2015,slow transaction long wait time hope youre proud high fee,1,Mortgage,66,"['slow', 'transaction', 'long', 'wait', 'time', 'hope', 'youre', 'proud', 'high', 'fee']",[]
6139,15939,18/11/2015,distressed insecure fee poor interest rate,1,Mortgage,8,"['distressed', 'insecure', 'fee', 'poor', 'interest', 'rate']",[]
6140,15940,18/11/2015,insecure high fee fee unhelpful staff additional charge mum insecure hope youre proud,1,Mortgage,11,"['insecure', 'high', 'fee', 'fee', 'unhelpful', 'staff', 'additional', 'charge', 'mum', 'insecure', 'hope', 'youre', 'proud']",[]
6156,15976,18/11/2015,rising hope youre proud fee happened fee limited service great,1,Mortgage,63,"['rising', 'hope', 'youre', 'proud', 'fee', 'happened', 'fee', 'limited', 'service', 'great']",[]
6160,15993,18/11/2015,great long wait time mum poor interest rate high fee long wait time limited service,1,Mortgage,8,"['great', 'long', 'wait', 'time', 'mum', 'poor', 'interest', 'rate', 'high', 'fee', 'long', 'wait', 'time', 'limited', 'service']",[]
6161,15994,18/11/2015,high fee poor interest rate terrible manager slow transaction long wait time,1,Mortgage,71,"['high', 'fee', 'poor', 'interest', 'rate', 'terrible', 'manager', 'slow', 'transaction', 'long', 'wait', 'time']",[]
6168,16012,19/11/2015,slow transaction distressed hope youre proud great rude customer service slow transaction hope youre proud mum,1,Mortgage,11,"['slow', 'transaction', 'distressed', 'hope', 'youre', 'proud', 'great', 'rude', 'customer', 'service', 'slow', 'transaction', 'hope', 'youre', 'proud', 'mum']",[]
6176,16030,19/11/2015,long wait time distressed fee distressed high fee,1,Mortgage,8,"['long', 'wait', 'time', 'distressed', 'fee', 'distressed', 'high', 'fee']",[]
6194,16067,20/11/2015,unhelpful staff long wait time great terrible manager hope youre proud,1,Mortgage,66,"['unhelpful', 'staff', 'long', 'wait', 'time', 'great', 'terrible', 'manager', 'hope', 'youre', 'proud']",[]
6195,16068,20/11/2015,long wait time long wait time terrible manager long wait time,1,Mortgage,55,"['long', 'wait', 'time', 'long', 'wait', 'time', 'terrible', 'manager', 'long', 'wait', 'time']",[]
6209,16095,21/11/2015,terrible manager long wait time unhelpful staff hope youre proud rising,1,Mortgage,11,"['terrible', 'manager', 'long', 'wait', 'time', 'unhelpful', 'staff', 'hope', 'youre', 'proud', 'rising']",[]
6253,16242,24/11/2015,hope youre proud insecure terrible manager happened,1,Mortgage,8,"['hope', 'youre', 'proud', 'insecure', 'terrible', 'manager', 'happened']",[]
6254,16243,24/11/2015,happened insecure long wait time slow transaction happened hope youre proud,1,Mortgage,71,"['happened', 'insecure', 'long', 'wait', 'time', 'slow', 'transaction', 'happened', 'hope', 'youre', 'proud']",[]
6255,16244,24/11/2015,distressed rising mum high fee long wait time,1,Mortgage,55,"['distressed', 'rising', 'mum', 'high', 'fee', 'long', 'wait', 'time']",[]
6261,16268,24/11/2015,rising slow transaction insecure high fee bad financial advice unhelpful staff,1,Mortgage,71,"['rising', 'slow', 'transaction', 'insecure', 'high', 'fee', 'bad', 'financial', 'advice', 'unhelpful', 'staff']",[]
6262,16269,24/11/2015,great mum rising rude customer service fee insecure slow transaction,1,Mortgage,74,"['great', 'mum', 'rising', 'rude', 'customer', 'service', 'fee', 'insecure', 'slow', 'transaction']",[]
6263,16270,24/11/2015,happened rising terrible manager fee high fee distressed insecure,1,Mortgage,71,"['happened', 'rising', 'terrible', 'manager', 'fee', 'high', 'fee', 'distressed', 'insecure']",[]
6264,16271,24/11/2015,bad financial advice insecure high fee slow transaction rising,1,Mortgage,45,"['bad', 'financial', 'advice', 'insecure', 'high', 'fee', 'slow', 'transaction', 'rising']",[]
6297,16349,26/11/2015,bad financial advice rising long wait time happened happened mum mum,1,Mortgage,72,"['bad', 'financial', 'advice', 'rising', 'long', 'wait', 'time', 'happened', 'happened', 'mum', 'mum']",[]
6298,16350,26/11/2015,insecure fee rising fee insecure slow transaction slow transaction additional charge,1,Mortgage,55,"['insecure', 'fee', 'rising', 'fee', 'insecure', 'slow', 'transaction', 'slow', 'transaction', 'additional', 'charge']",[]
6305,16370,26/11/2015,distressed slow transaction fee,1,Mortgage,9,"['distressed', 'slow', 'transaction', 'fee']",[]
6306,16371,26/11/2015,additional charge happened poor interest rate,1,Mortgage,9,"['additional', 'charge', 'happened', 'poor', 'interest', 'rate']",[]
6324,16416,28/11/2015,bad financial advice happened poor interest rate rude customer service mum poor interest rate hope youre proud,1,Mortgage,11,"['bad', 'financial', 'advice', 'happened', 'poor', 'interest', 'rate', 'rude', 'customer', 'service', 'mum', 'poor', 'interest', 'rate', 'hope', 'youre', 'proud']",[]
6325,16417,28/11/2015,hope youre proud additional charge hope youre proud mum slow transaction terrible manager,1,Mortgage,66,"['hope', 'youre', 'proud', 'additional', 'charge', 'hope', 'youre', 'proud', 'mum', 'slow', 'transaction', 'terrible', 'manager']",[]
6327,16428,28/11/2015,bad financial advice limited service great great bad financial advice,1,Mortgage,39,"['bad', 'financial', 'advice', 'limited', 'service', 'great', 'great', 'bad', 'financial', 'advice']",[]
6356,16511,29/11/2015,hope youre proud poor interest rate happened insecure limited service,1,Mortgage,9,"['hope', 'youre', 'proud', 'poor', 'interest', 'rate', 'happened', 'insecure', 'limited', 'service']",[]
6368,16540,30/11/2015,poor interest rate unhelpful staff hope youre proud limited service mum hope youre proud,1,Mortgage,63,"['poor', 'interest', 'rate', 'unhelpful', 'staff', 'hope', 'youre', 'proud', 'limited', 'service', 'mum', 'hope', 'youre', 'proud']",[]
6369,16541,30/11/2015,great terrible manager rude customer service,1,Mortgage,63,"['great', 'terrible', 'manager', 'rude', 'customer', 'service']",[]
6376,16558,01/12/2015,bad financial advice mum mum rude customer service hope youre proud limited service hope youre proud,1,Mortgage,8,"['bad', 'financial', 'advice', 'mum', 'mum', 'rude', 'customer', 'service', 'hope', 'youre', 'proud', 'limited', 'service', 'hope', 'youre', 'proud']",[]
6381,16578,01/12/2015,bad financial advice great high fee happened,1,Mortgage,9,"['bad', 'financial', 'advice', 'great', 'high', 'fee', 'happened']",[]
6382,16579,01/12/2015,rude customer service terrible manager bad financial advice mum additional charge limited service long wait time,1,Mortgage,9,"['rude', 'customer', 'service', 'terrible', 'manager', 'bad', 'financial', 'advice', 'mum', 'additional', 'charge', 'limited', 'service', 'long', 'wait', 'time']",[]
6390,16597,01/12/2015,bad financial advice mum long wait time terrible manager fee fee limited service bad financial advice,1,Mortgage,58,"['bad', 'financial', 'advice', 'mum', 'long', 'wait', 'time', 'terrible', 'manager', 'fee', 'fee', 'limited', 'service', 'bad', 'financial', 'advice']",[]
6399,16617,02/12/2015,terrible manager rude customer service rising long wait time distressed,1,Mortgage,11,"['terrible', 'manager', 'rude', 'customer', 'service', 'rising', 'long', 'wait', 'time', 'distressed']",[]
6400,16618,02/12/2015,bad financial advice unhelpful staff great rising,1,Mortgage,44,"['bad', 'financial', 'advice', 'unhelpful', 'staff', 'great', 'rising']",[]
6417,16644,02/12/2015,terrible manager distressed unhelpful staff happened slow transaction limited service slow transaction,1,Mortgage,55,"['terrible', 'manager', 'distressed', 'unhelpful', 'staff', 'happened', 'slow', 'transaction', 'limited', 'service', 'slow', 'transaction']",[]
6418,16645,02/12/2015,additional charge high fee limited service happened slow transaction,1,Mortgage,55,"['additional', 'charge', 'high', 'fee', 'limited', 'service', 'happened', 'slow', 'transaction']",[]
6433,16669,03/12/2015,limited service additional charge high fee bad financial advice limited service hope youre proud,1,Mortgage,71,"['limited', 'service', 'additional', 'charge', 'high', 'fee', 'bad', 'financial', 'advice', 'limited', 'service', 'hope', 'youre', 'proud']",[]
6455,16728,04/12/2015,bad financial advice happened slow transaction slow transaction happened slow transaction fee additional charge,1,Mortgage,39,"['bad', 'financial', 'advice', 'happened', 'slow', 'transaction', 'slow', 'transaction', 'happened', 'slow', 'transaction', 'fee', 'additional', 'charge']",[]
6456,16729,04/12/2015,slow transaction happened great,1,Mortgage,65,"['slow', 'transaction', 'happened', 'great']",[]
6480,16790,05/12/2015,great long wait time long wait time terrible manager happened,1,Mortgage,39,"['great', 'long', 'wait', 'time', 'long', 'wait', 'time', 'terrible', 'manager', 'happened']",[]
6493,16824,06/12/2015,fee poor interest rate hope youre proud poor interest rate,1,Mortgage,71,"['fee', 'poor', 'interest', 'rate', 'hope', 'youre', 'proud', 'poor', 'interest', 'rate']",[]
6500,16841,06/12/2015,happened slow transaction terrible manager poor interest rate,1,Mortgage,9,"['happened', 'slow', 'transaction', 'terrible', 'manager', 'poor', 'interest', 'rate']",[]
6507,16856,06/12/2015,great rude customer service hope youre proud,1,Mortgage,55,"['great', 'rude', 'customer', 'service', 'hope', 'youre', 'proud']",[]
6508,16857,06/12/2015,insecure slow transaction bad financial advice mum hope youre proud terrible manager additional charge,1,Mortgage,37,"['insecure', 'slow', 'transaction', 'bad', 'financial', 'advice', 'mum', 'hope', 'youre', 'proud', 'terrible', 'manager', 'additional', 'charge']",[]
6509,16858,06/12/2015,fee long wait time bad financial advice mum insecure happened,1,Mortgage,8,"['fee', 'long', 'wait', 'time', 'bad', 'financial', 'advice', 'mum', 'insecure', 'happened']",[]
6510,16859,06/12/2015,bad financial advice rude customer service bad financial advice high fee,1,Mortgage,31,"['bad', 'financial', 'advice', 'rude', 'customer', 'service', 'bad', 'financial', 'advice', 'high', 'fee']",[]
6518,16879,07/12/2015,unhelpful staff slow transaction fee distressed distressed,1,Mortgage,55,"['unhelpful', 'staff', 'slow', 'transaction', 'fee', 'distressed', 'distressed']",[]
6519,16880,07/12/2015,slow transaction rising hope youre proud distressed great,1,Mortgage,63,"['slow', 'transaction', 'rising', 'hope', 'youre', 'proud', 'distressed', 'great']",[]
6528,16898,07/12/2015,high fee poor interest rate long wait time,1,Mortgage,71,"['high', 'fee', 'poor', 'interest', 'rate', 'long', 'wait', 'time']",[]
6541,16949,08/12/2015,distressed additional charge high fee slow transaction insecure fee,1,Mortgage,63,"['distressed', 'additional', 'charge', 'high', 'fee', 'slow', 'transaction', 'insecure', 'fee']",[]
6545,16963,08/12/2015,great fee insecure rising additional charge terrible manager,1,Mortgage,63,"['great', 'fee', 'insecure', 'rising', 'additional', 'charge', 'terrible', 'manager']",[]
6550,16982,08/12/2015,rude customer service rude customer service insecure fee hope youre proud,1,Mortgage,70,"['rude', 'customer', 'service', 'rude', 'customer', 'service', 'insecure', 'fee', 'hope', 'youre', 'proud']",[]
6564,17021,09/12/2015,happened terrible manager unhelpful staff insecure mum additional charge insecure,1,Mortgage,4,"['happened', 'terrible', 'manager', 'unhelpful', 'staff', 'insecure', 'mum', 'additional', 'charge', 'insecure']",[]
6565,17022,09/12/2015,poor interest rate rising distressed insecure,1,Mortgage,39,"['poor', 'interest', 'rate', 'rising', 'distressed', 'insecure']",[]
6566,17023,09/12/2015,limited service slow transaction terrible manager rude customer service bad financial advice poor interest rate,1,Mortgage,59,"['limited', 'service', 'slow', 'transaction', 'terrible', 'manager', 'rude', 'customer', 'service', 'bad', 'financial', 'advice', 'poor', 'interest', 'rate']",[]
6567,17024,09/12/2015,insecure rising happened rising happened,1,Mortgage,60,"['insecure', 'rising', 'happened', 'rising', 'happened']",[]
6574,17039,09/12/2015,unhelpful staff rising high fee mum rising bad financial advice long wait time additional charge,1,Mortgage,3,"['unhelpful', 'staff', 'rising', 'high', 'fee', 'mum', 'rising', 'bad', 'financial', 'advice', 'long', 'wait', 'time', 'additional', 'charge']",[]
6575,17040,10/12/2015,bad financial advice rising bad financial advice distressed happened poor interest rate,1,Mortgage,9,"['bad', 'financial', 'advice', 'rising', 'bad', 'financial', 'advice', 'distressed', 'happened', 'poor', 'interest', 'rate']",[]
6582,17058,10/12/2015,limited service terrible manager bad financial advice,1,Mortgage,8,"['limited', 'service', 'terrible', 'manager', 'bad', 'financial', 'advice']",[]
6585,17071,10/12/2015,slow transaction high fee slow transaction long wait time distressed,1,Mortgage,66,"['slow', 'transaction', 'high', 'fee', 'slow', 'transaction', 'long', 'wait', 'time', 'distressed']",[]
6621,17159,12/12/2015,insecure limited service unhelpful staff long wait time fee,1,Mortgage,4,"['insecure', 'limited', 'service', 'unhelpful', 'staff', 'long', 'wait', 'time', 'fee']",[]
6631,17191,12/12/2015,fee high fee slow transaction unhelpful staff distressed,1,Mortgage,39,"['fee', 'high', 'fee', 'slow', 'transaction', 'unhelpful', 'staff', 'distressed']",[]
6632,17192,12/12/2015,slow transaction limited service poor interest rate great high fee rising,1,Mortgage,17,"['slow', 'transaction', 'limited', 'service', 'poor', 'interest', 'rate', 'great', 'high', 'fee', 'rising']",[]
6636,17209,12/12/2015,poor interest rate unhelpful staff limited service mum,1,Mortgage,71,"['poor', 'interest', 'rate', 'unhelpful', 'staff', 'limited', 'service', 'mum']",[]
6637,17210,12/12/2015,terrible manager distressed insecure rude customer service rude customer service rude customer service bad financial advice rising,1,Mortgage,11,"['terrible', 'manager', 'distressed', 'insecure', 'rude', 'customer', 'service', 'rude', 'customer', 'service', 'rude', 'customer', 'service', 'bad', 'financial', 'advice', 'rising']",[]
6653,17269,13/12/2015,slow transaction unhelpful staff additional charge bad financial advice high fee poor interest rate slow transaction,1,Mortgage,8,"['slow', 'transaction', 'unhelpful', 'staff', 'additional', 'charge', 'bad', 'financial', 'advice', 'high', 'fee', 'poor', 'interest', 'rate', 'slow', 'transaction']",[]
6661,17291,13/12/2015,additional charge insecure unhelpful staff limited service insecure great poor interest rate,1,Mortgage,55,"['additional', 'charge', 'insecure', 'unhelpful', 'staff', 'limited', 'service', 'insecure', 'great', 'poor', 'interest', 'rate']",[]
6665,17304,14/12/2015,terrible manager additional charge terrible manager,1,Mortgage,66,"['terrible', 'manager', 'additional', 'charge', 'terrible', 'manager']",[]
6673,17333,14/12/2015,distressed bad financial advice poor interest rate limited service additional charge rude customer service,1,Mortgage,55,"['distressed', 'bad', 'financial', 'advice', 'poor', 'interest', 'rate', 'limited', 'service', 'additional', 'charge', 'rude', 'customer', 'service']",[]
6704,17401,16/12/2015,long wait time great unhelpful staff additional charge long wait time distressed great,1,Mortgage,55,"['long', 'wait', 'time', 'great', 'unhelpful', 'staff', 'additional', 'charge', 'long', 'wait', 'time', 'distressed', 'great']",[]
6734,17480,17/12/2015,insecure bad financial advice long wait time high fee fee unhelpful staff,1,Mortgage,37,"['insecure', 'bad', 'financial', 'advice', 'long', 'wait', 'time', 'high', 'fee', 'fee', 'unhelpful', 'staff']",[]
6746,17514,18/12/2015,great rude customer service terrible manager slow transaction,1,Mortgage,49,"['great', 'rude', 'customer', 'service', 'terrible', 'manager', 'slow', 'transaction']",[]
6758,17552,19/12/2015,mum mum insecure mum terrible manager limited service insecure,1,Mortgage,69,"['mum', 'mum', 'insecure', 'mum', 'terrible', 'manager', 'limited', 'service', 'insecure']",[]
6764,17567,19/12/2015,great additional charge rude customer service mum hope youre proud,1,Mortgage,69,"['great', 'additional', 'charge', 'rude', 'customer', 'service', 'mum', 'hope', 'youre', 'proud']",[]
6765,17568,19/12/2015,mum rude customer service fee terrible manager insecure,1,Mortgage,11,"['mum', 'rude', 'customer', 'service', 'fee', 'terrible', 'manager', 'insecure']",[]
6774,17583,20/12/2015,bad financial advice hope youre proud slow transaction great happened poor interest rate,1,Mortgage,11,"['bad', 'financial', 'advice', 'hope', 'youre', 'proud', 'slow', 'transaction', 'great', 'happened', 'poor', 'interest', 'rate']",[]
6785,17607,20/12/2015,limited service happened long wait time distressed terrible manager,1,Mortgage,11,"['limited', 'service', 'happened', 'long', 'wait', 'time', 'distressed', 'terrible', 'manager']",[]
6796,17630,21/12/2015,rude customer service happened great happened mum mum,1,Mortgage,66,"['rude', 'customer', 'service', 'happened', 'great', 'happened', 'mum', 'mum']",[]
6807,17652,22/12/2015,additional charge great unhelpful staff limited service rising poor interest rate,1,Mortgage,53,"['additional', 'charge', 'great', 'unhelpful', 'staff', 'limited', 'service', 'rising', 'poor', 'interest', 'rate']",[]
6808,17653,22/12/2015,mum bad financial advice limited service distressed slow transaction,1,Mortgage,8,"['mum', 'bad', 'financial', 'advice', 'limited', 'service', 'distressed', 'slow', 'transaction']",[]
6809,17654,22/12/2015,mum hope youre proud limited service terrible manager hope youre proud,1,Mortgage,65,"['mum', 'hope', 'youre', 'proud', 'limited', 'service', 'terrible', 'manager', 'hope', 'youre', 'proud']",[]
6827,17703,22/12/2015,limited service happened mum mum,1,Mortgage,55,"['limited', 'service', 'happened', 'mum', 'mum']",[]
6828,17704,22/12/2015,mum additional charge hope youre proud,1,Mortgage,39,"['mum', 'additional', 'charge', 'hope', 'youre', 'proud']",[]
6834,17724,23/12/2015,happened happened rude customer service poor interest rate,1,Mortgage,9,"['happened', 'happened', 'rude', 'customer', 'service', 'poor', 'interest', 'rate']",[]
6841,17747,23/12/2015,distressed poor interest rate long wait time hope youre proud,1,Mortgage,39,"['distressed', 'poor', 'interest', 'rate', 'long', 'wait', 'time', 'hope', 'youre', 'proud']",[]
6848,17758,24/12/2015,terrible manager hope youre proud limited service poor interest rate,1,Mortgage,39,"['terrible', 'manager', 'hope', 'youre', 'proud', 'limited', 'service', 'poor', 'interest', 'rate']",[]
6863,17799,25/12/2015,mum fee distressed poor interest rate happened,1,Mortgage,13,"['mum', 'fee', 'distressed', 'poor', 'interest', 'rate', 'happened']",[]
6864,17800,25/12/2015,limited service unhelpful staff terrible manager slow transaction distressed terrible manager,1,Mortgage,55,"['limited', 'service', 'unhelpful', 'staff', 'terrible', 'manager', 'slow', 'transaction', 'distressed', 'terrible', 'manager']",[]
6870,17815,26/12/2015,hope youre proud hope youre proud high fee rude customer service fee bad financial advice high fee,1,Mortgage,71,"['hope', 'youre', 'proud', 'hope', 'youre', 'proud', 'high', 'fee', 'rude', 'customer', 'service', 'fee', 'bad', 'financial', 'advice', 'high', 'fee']",[]
6881,17839,26/12/2015,distressed rude customer service mum rude customer service great long wait time long wait time happened,1,Mortgage,63,"['distressed', 'rude', 'customer', 'service', 'mum', 'rude', 'customer', 'service', 'great', 'long', 'wait', 'time', 'long', 'wait', 'time', 'happened']",[]
6884,17853,26/12/2015,unhelpful staff rising long wait time happened slow transaction bad financial advice rising,1,Mortgage,24,"['unhelpful', 'staff', 'rising', 'long', 'wait', 'time', 'happened', 'slow', 'transaction', 'bad', 'financial', 'advice', 'rising']",[]
6885,17854,26/12/2015,great happened hope youre proud insecure mum,1,Mortgage,63,"['great', 'happened', 'hope', 'youre', 'proud', 'insecure', 'mum']",[]
6892,17877,27/12/2015,limited service high fee rude customer service rude customer service,1,Mortgage,9,"['limited', 'service', 'high', 'fee', 'rude', 'customer', 'service', 'rude', 'customer', 'service']",[]
6897,17904,27/12/2015,hope youre proud happened high fee fee,1,Mortgage,55,"['hope', 'youre', 'proud', 'happened', 'high', 'fee', 'fee']",[]
6907,17935,27/12/2015,rising poor interest rate poor interest rate fee high fee fee,1,Mortgage,17,"['rising', 'poor', 'interest', 'rate', 'poor', 'interest', 'rate', 'fee', 'high', 'fee', 'fee']",[]
6908,17936,28/12/2015,distressed bad financial advice rude customer service slow transaction happened high fee bad financial advice great,1,Mortgage,32,"['distressed', 'bad', 'financial', 'advice', 'rude', 'customer', 'service', 'slow', 'transaction', 'happened', 'high', 'fee', 'bad', 'financial', 'advice', 'great']",[]
6909,17937,28/12/2015,mum poor interest rate high fee slow transaction,1,Mortgage,55,"['mum', 'poor', 'interest', 'rate', 'high', 'fee', 'slow', 'transaction']",[]
6917,17960,28/12/2015,mum mum fee hope youre proud bad financial advice limited service bad financial advice,1,Mortgage,36,"['mum', 'mum', 'fee', 'hope', 'youre', 'proud', 'bad', 'financial', 'advice', 'limited', 'service', 'bad', 'financial', 'advice']",[]
6926,17977,28/12/2015,slow transaction mum terrible manager unhelpful staff distressed,1,Mortgage,60,"['slow', 'transaction', 'mum', 'terrible', 'manager', 'unhelpful', 'staff', 'distressed']",[]
6927,17978,28/12/2015,long wait time additional charge slow transaction long wait time limited service happened rising,1,Mortgage,63,"['long', 'wait', 'time', 'additional', 'charge', 'slow', 'transaction', 'long', 'wait', 'time', 'limited', 'service', 'happened', 'rising']",[]
6939,18006,29/12/2015,long wait time unhelpful staff unhelpful staff rude customer service great slow transaction limited service,1,Mortgage,29,"['long', 'wait', 'time', 'unhelpful', 'staff', 'unhelpful', 'staff', 'rude', 'customer', 'service', 'great', 'slow', 'transaction', 'limited', 'service']",[]
6944,18022,29/12/2015,poor interest rate slow transaction hope youre proud,1,Mortgage,55,"['poor', 'interest', 'rate', 'slow', 'transaction', 'hope', 'youre', 'proud']",[]
6945,18023,29/12/2015,long wait time high fee rude customer service insecure high fee,1,Mortgage,66,"['long', 'wait', 'time', 'high', 'fee', 'rude', 'customer', 'service', 'insecure', 'high', 'fee']",[]
6946,18024,29/12/2015,mum mum fee additional charge mum high fee limited service high fee,1,Mortgage,71,"['mum', 'mum', 'fee', 'additional', 'charge', 'mum', 'high', 'fee', 'limited', 'service', 'high', 'fee']",[]
6963,18066,31/12/2015,rude customer service hope youre proud rude customer service bad financial advice happened,1,Mortgage,61,"['rude', 'customer', 'service', 'hope', 'youre', 'proud', 'rude', 'customer', 'service', 'bad', 'financial', 'advice', 'happened']",[]
6972,18084,31/12/2015,fee great terrible manager happened long wait time terrible manager,1,Mortgage,22,"['fee', 'great', 'terrible', 'manager', 'happened', 'long', 'wait', 'time', 'terrible', 'manager']",[]
6980,18100,31/12/2015,additional charge rude customer service rude customer service distressed terrible manager limited service hope youre proud,1,Mortgage,66,"['additional', 'charge', 'rude', 'customer', 'service', 'rude', 'customer', 'service', 'distressed', 'terrible', 'manager', 'limited', 'service', 'hope', 'youre', 'proud']",[]
6992,18136,01/01/2016,hope youre proud great distressed happened rude customer service fee slow transaction,1,Mortgage,17,"['hope', 'youre', 'proud', 'great', 'distressed', 'happened', 'rude', 'customer', 'service', 'fee', 'slow', 'transaction']",[]
6993,18137,01/01/2016,hope youre proud distressed terrible manager hope youre proud,1,Mortgage,63,"['hope', 'youre', 'proud', 'distressed', 'terrible', 'manager', 'hope', 'youre', 'proud']",[]
7002,18154,01/01/2016,terrible manager great fee unhelpful staff great,1,Mortgage,62,"['terrible', 'manager', 'great', 'fee', 'unhelpful', 'staff', 'great']",[]
7010,18174,02/01/2016,hope youre proud bad financial advice distressed fee rude customer service bad financial advice,1,Mortgage,24,"['hope', 'youre', 'proud', 'bad', 'financial', 'advice', 'distressed', 'fee', 'rude', 'customer', 'service', 'bad', 'financial', 'advice']",[]
7011,18175,02/01/2016,additional charge distressed bad financial advice great distressed happened unhelpful staff,1,Mortgage,38,"['additional', 'charge', 'distressed', 'bad', 'financial', 'advice', 'great', 'distressed', 'happened', 'unhelpful', 'staff']",[]
7028,18233,03/01/2016,slow transaction great unhelpful staff rude customer service,1,Mortgage,63,"['slow', 'transaction', 'great', 'unhelpful', 'staff', 'rude', 'customer', 'service']",[]
7056,18295,04/01/2016,insecure insecure hope youre proud terrible manager poor interest rate hope youre proud,1,Mortgage,8,"['insecure', 'insecure', 'hope', 'youre', 'proud', 'terrible', 'manager', 'poor', 'interest', 'rate', 'hope', 'youre', 'proud']",[]
7057,18296,04/01/2016,distressed great mum,1,Mortgage,21,"['distressed', 'great', 'mum']",[]
7067,18323,05/01/2016,slow transaction poor interest rate mum rising rude customer service bad financial advice poor interest rate,1,Mortgage,8,"['slow', 'transaction', 'poor', 'interest', 'rate', 'mum', 'rising', 'rude', 'customer', 'service', 'bad', 'financial', 'advice', 'poor', 'interest', 'rate']",[]
7076,18339,05/01/2016,slow transaction rude customer service happened hope youre proud unhelpful staff terrible manager,1,Mortgage,55,"['slow', 'transaction', 'rude', 'customer', 'service', 'happened', 'hope', 'youre', 'proud', 'unhelpful', 'staff', 'terrible', 'manager']",[]
7087,18367,05/01/2016,unhelpful staff terrible manager terrible manager slow transaction long wait time poor interest rate distressed,1,Mortgage,11,"['unhelpful', 'staff', 'terrible', 'manager', 'terrible', 'manager', 'slow', 'transaction', 'long', 'wait', 'time', 'poor', 'interest', 'rate', 'distressed']",[]
7088,18368,05/01/2016,poor interest rate unhelpful staff bad financial advice unhelpful staff limited service slow transaction rising,1,Mortgage,71,"['poor', 'interest', 'rate', 'unhelpful', 'staff', 'bad', 'financial', 'advice', 'unhelpful', 'staff', 'limited', 'service', 'slow', 'transaction', 'rising']",[]
7101,18395,06/01/2016,limited service slow transaction mum limited service limited service,1,Mortgage,37,"['limited', 'service', 'slow', 'transaction', 'mum', 'limited', 'service', 'limited', 'service']",[]
7102,18396,06/01/2016,distressed long wait time long wait time mum distressed fee rude customer service,1,Mortgage,11,"['distressed', 'long', 'wait', 'time', 'long', 'wait', 'time', 'mum', 'distressed', 'fee', 'rude', 'customer', 'service']",[]
7108,18410,06/01/2016,distressed limited service bad financial advice,1,Mortgage,11,"['distressed', 'limited', 'service', 'bad', 'financial', 'advice']",[]
7143,18503,08/01/2016,mum terrible manager additional charge bad financial advice insecure,1,Mortgage,71,"['mum', 'terrible', 'manager', 'additional', 'charge', 'bad', 'financial', 'advice', 'insecure']",[]
7147,18521,08/01/2016,rising high fee mum long wait time poor interest rate,1,Mortgage,8,"['rising', 'high', 'fee', 'mum', 'long', 'wait', 'time', 'poor', 'interest', 'rate']",[]
7183,18621,10/01/2016,poor interest rate insecure rude customer service fee,1,Mortgage,63,"['poor', 'interest', 'rate', 'insecure', 'rude', 'customer', 'service', 'fee']",[]
7196,18648,11/01/2016,rising insecure hope youre proud bad financial advice long wait time,1,Mortgage,8,"['rising', 'insecure', 'hope', 'youre', 'proud', 'bad', 'financial', 'advice', 'long', 'wait', 'time']",[]
7199,18665,11/01/2016,mum rude customer service long wait time distressed rude customer service happened distressed,1,Mortgage,11,"['mum', 'rude', 'customer', 'service', 'long', 'wait', 'time', 'distressed', 'rude', 'customer', 'service', 'happened', 'distressed']",[]
7200,18666,11/01/2016,hope youre proud additional charge fee unhelpful staff,1,Mortgage,11,"['hope', 'youre', 'proud', 'additional', 'charge', 'fee', 'unhelpful', 'staff']",[]
7210,18693,12/01/2016,happened fee long wait time,1,Mortgage,55,"['happened', 'fee', 'long', 'wait', 'time']",[]
7213,18713,12/01/2016,fee insecure fee rising rising bad financial advice poor interest rate,1,Mortgage,11,"['fee', 'insecure', 'fee', 'rising', 'rising', 'bad', 'financial', 'advice', 'poor', 'interest', 'rate']",[]
7219,18729,12/01/2016,terrible manager poor interest rate additional charge happened poor interest rate,1,Mortgage,9,"['terrible', 'manager', 'poor', 'interest', 'rate', 'additional', 'charge', 'happened', 'poor', 'interest', 'rate']",[]
7241,18778,13/01/2016,rude customer service unhelpful staff long wait time poor interest rate high fee slow transaction mum slow transaction,1,Mortgage,39,"['rude', 'customer', 'service', 'unhelpful', 'staff', 'long', 'wait', 'time', 'poor', 'interest', 'rate', 'high', 'fee', 'slow', 'transaction', 'mum', 'slow', 'transaction']",[]
7242,18779,13/01/2016,unhelpful staff happened distressed bad financial advice insecure,1,Mortgage,8,"['unhelpful', 'staff', 'happened', 'distressed', 'bad', 'financial', 'advice', 'insecure']",[]
