,Reviews_ID,Date,Review,Rating,Product,District_id,Tokens,context_around_service
17795,15756,16/07/2017,waved fee excellent financial advice easy online banking excellent financial advice fast transaction wide range service,5,Mortgage,3,"['waved', 'fee', 'excellent', 'financial', 'advice', 'easy', 'online', 'banking', 'excellent', 'financial', 'advice', 'fast', 'transaction', 'wide', 'range', 'service']","[(['transaction', 'wide', 'range'], [])]"
17807,15776,16/07/2017,stressed first tho worried got really helpful advise remorgaging competitive rate bad,5,Mortgage,3,"['stressed', 'first', 'tho', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'competitive', 'rate', 'bad']",[]
17808,15777,16/07/2017,remortgaged ease reliable stressed first tho waved fee,5,Mortgage,6,"['remortgaged', 'ease', 'reliable', 'stressed', 'first', 'tho', 'waved', 'fee']",[]
17826,15806,18/07/2017,helpful customer service waved fee thank ease stressed first tho wide range service,5,Mortgage,53,"['helpful', 'customer', 'service', 'waved', 'fee', 'thank', 'ease', 'stressed', 'first', 'tho', 'wide', 'range', 'service']","[(['helpful', 'customer'], ['waved', 'fee', 'thank']), (['tho', 'wide', 'range'], [])]"
17899,15919,21/07/2017,fast transaction ease helpful customer service,5,Mortgage,29,"['fast', 'transaction', 'ease', 'helpful', 'customer', 'service']","[(['ease', 'helpful', 'customer'], [])]"
17954,16010,24/07/2017,thank remortgaged waved fee ease waved fee competitive rate ease,5,Mortgage,6,"['thank', 'remortgaged', 'waved', 'fee', 'ease', 'waved', 'fee', 'competitive', 'rate', 'ease']",[]
17955,16011,24/07/2017,waved fee thank wide range service thank remortgaged,5,Mortgage,76,"['waved', 'fee', 'thank', 'wide', 'range', 'service', 'thank', 'remortgaged']","[(['thank', 'wide', 'range'], ['thank', 'remortgaged'])]"
17997,16094,26/07/2017,fast transaction froze interest rate easy online banking wide range service helpful customer service,5,Mortgage,16,"['fast', 'transaction', 'froze', 'interest', 'rate', 'easy', 'online', 'banking', 'wide', 'range', 'service', 'helpful', 'customer', 'service']","[(['banking', 'wide', 'range'], ['helpful', 'customer', 'service']), (['service', 'helpful', 'customer'], [])]"
18013,16121,27/07/2017,froze interest rate thank worried got really helpful advise remorgaging,5,Mortgage,6,"['froze', 'interest', 'rate', 'thank', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']",[]
18030,16144,28/07/2017,waved fee froze interest rate stressed first tho fast transaction,5,Mortgage,3,"['waved', 'fee', 'froze', 'interest', 'rate', 'stressed', 'first', 'tho', 'fast', 'transaction']",[]
18031,16145,29/07/2017,stressed first tho competitive rate competitive rate fast transaction worried got really helpful advise remorgaging worried got really helpful advise remorgaging remortgaged excellent financial advice,5,Mortgage,3,"['stressed', 'first', 'tho', 'competitive', 'rate', 'competitive', 'rate', 'fast', 'transaction', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'remortgaged', 'excellent', 'financial', 'advice']",[]
18048,16166,30/07/2017,easy online banking worried got really helpful advise remorgaging easy online banking fast transaction good waved fee competitive rate reliable,5,Mortgage,16,"['easy', 'online', 'banking', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'easy', 'online', 'banking', 'fast', 'transaction', 'good', 'waved', 'fee', 'competitive', 'rate', 'reliable']",[]
18074,16202,31/07/2017,ease ease competitive rate reliable,5,Mortgage,19,"['ease', 'ease', 'competitive', 'rate', 'reliable']",[]
18100,16241,01/08/2017,froze interest rate fast transaction froze interest rate,5,Mortgage,41,"['froze', 'interest', 'rate', 'fast', 'transaction', 'froze', 'interest', 'rate']",[]
18118,16267,02/08/2017,easy online banking ease bad helpful customer service thank excellent financial advice good,5,Mortgage,36,"['easy', 'online', 'banking', 'ease', 'bad', 'helpful', 'customer', 'service', 'thank', 'excellent', 'financial', 'advice', 'good']","[(['bad', 'helpful', 'customer'], ['thank', 'excellent', 'financial'])]"
18127,16286,03/08/2017,helpful customer service froze interest rate excellent financial advice waved fee,5,Mortgage,76,"['helpful', 'customer', 'service', 'froze', 'interest', 'rate', 'excellent', 'financial', 'advice', 'waved', 'fee']","[(['helpful', 'customer'], ['froze', 'interest', 'rate'])]"
18144,16313,04/08/2017,competitive rate froze interest rate excellent financial advice wide range service bad remortgaged froze interest rate,5,Mortgage,16,"['competitive', 'rate', 'froze', 'interest', 'rate', 'excellent', 'financial', 'advice', 'wide', 'range', 'service', 'bad', 'remortgaged', 'froze', 'interest', 'rate']","[(['advice', 'wide', 'range'], ['bad', 'remortgaged', 'froze'])]"
18161,16346,04/08/2017,stressed first tho worried got really helpful advise remorgaging competitive rate excellent financial advice froze interest rate,5,Mortgage,24,"['stressed', 'first', 'tho', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'competitive', 'rate', 'excellent', 'financial', 'advice', 'froze', 'interest', 'rate']",[]
18162,16347,04/08/2017,wide range service good helpful customer service froze interest rate,5,Mortgage,3,"['wide', 'range', 'service', 'good', 'helpful', 'customer', 'service', 'froze', 'interest', 'rate']","[(['wide', 'range'], ['good', 'helpful', 'customer']), (['good', 'helpful', 'customer'], ['froze', 'interest', 'rate'])]"
18163,16348,04/08/2017,thank remortgaged easy online banking fast transaction helpful customer service,5,Mortgage,29,"['thank', 'remortgaged', 'easy', 'online', 'banking', 'fast', 'transaction', 'helpful', 'customer', 'service']","[(['transaction', 'helpful', 'customer'], [])]"
18176,16369,05/08/2017,friendly staff stressed first tho waved fee helpful customer service,5,Mortgage,3,"['friendly', 'staff', 'stressed', 'first', 'tho', 'waved', 'fee', 'helpful', 'customer', 'service']","[(['fee', 'helpful', 'customer'], [])]"
18190,16392,06/08/2017,wide range service stressed first tho bad stressed first tho,5,Mortgage,2,"['wide', 'range', 'service', 'stressed', 'first', 'tho', 'bad', 'stressed', 'first', 'tho']","[(['wide', 'range'], ['stressed', 'first', 'tho'])]"
18203,16415,06/08/2017,ease froze interest rate helpful customer service good easy online banking stressed first tho bad easy online banking,5,Mortgage,67,"['ease', 'froze', 'interest', 'rate', 'helpful', 'customer', 'service', 'good', 'easy', 'online', 'banking', 'stressed', 'first', 'tho', 'bad', 'easy', 'online', 'banking']","[(['rate', 'helpful', 'customer'], ['good', 'easy', 'online'])]"
18212,16427,07/08/2017,stressed first tho stressed first tho worried got really helpful advise remorgaging waved fee froze interest rate thank remortgaged,5,Mortgage,28,"['stressed', 'first', 'tho', 'stressed', 'first', 'tho', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'waved', 'fee', 'froze', 'interest', 'rate', 'thank', 'remortgaged']",[]
18235,16466,08/08/2017,good remortgaged fast transaction,5,Mortgage,16,"['good', 'remortgaged', 'fast', 'transaction']",[]
18236,16467,08/08/2017,friendly staff ease excellent financial advice reliable,5,Mortgage,16,"['friendly', 'staff', 'ease', 'excellent', 'financial', 'advice', 'reliable']",[]
18248,16482,09/08/2017,easy online banking stressed first tho waved fee stressed first tho stressed first tho easy online banking waved fee,5,Mortgage,6,"['easy', 'online', 'banking', 'stressed', 'first', 'tho', 'waved', 'fee', 'stressed', 'first', 'tho', 'stressed', 'first', 'tho', 'easy', 'online', 'banking', 'waved', 'fee']",[]
18264,16508,10/08/2017,easy online banking wide range service friendly staff easy online banking,5,Mortgage,36,"['easy', 'online', 'banking', 'wide', 'range', 'service', 'friendly', 'staff', 'easy', 'online', 'banking']","[(['banking', 'wide', 'range'], ['friendly', 'staff', 'easy'])]"
18265,16509,10/08/2017,excellent financial advice ease fast transaction bad competitive rate fast transaction friendly staff helpful customer service,5,Mortgage,38,"['excellent', 'financial', 'advice', 'ease', 'fast', 'transaction', 'bad', 'competitive', 'rate', 'fast', 'transaction', 'friendly', 'staff', 'helpful', 'customer', 'service']","[(['staff', 'helpful', 'customer'], [])]"
18266,16510,10/08/2017,helpful customer service thank bad bad ease good reliable,5,Mortgage,26,"['helpful', 'customer', 'service', 'thank', 'bad', 'bad', 'ease', 'good', 'reliable']","[(['helpful', 'customer'], ['thank', 'bad', 'bad'])]"
18308,16577,12/08/2017,stressed first tho reliable competitive rate waved fee,5,Mortgage,29,"['stressed', 'first', 'tho', 'reliable', 'competitive', 'rate', 'waved', 'fee']",[]
18362,16693,15/08/2017,wide range service helpful customer service fast transaction,5,Mortgage,44,"['wide', 'range', 'service', 'helpful', 'customer', 'service', 'fast', 'transaction']","[(['wide', 'range'], ['helpful', 'customer', 'service']), (['service', 'helpful', 'customer'], ['fast', 'transaction'])]"
18384,16727,17/08/2017,waved fee good helpful customer service helpful customer service worried got really helpful advise remorgaging,5,Mortgage,52,"['waved', 'fee', 'good', 'helpful', 'customer', 'service', 'helpful', 'customer', 'service', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']","[(['good', 'helpful', 'customer'], ['helpful', 'customer', 'service']), (['service', 'helpful', 'customer'], ['worried', 'got', 'really'])]"
18397,16747,17/08/2017,worried got really helpful advise remorgaging stressed first tho fast transaction reliable,5,Mortgage,3,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'stressed', 'first', 'tho', 'fast', 'transaction', 'reliable']",[]
18499,16919,23/08/2017,froze interest rate worried got really helpful advise remorgaging froze interest rate wide range service,5,Mortgage,36,"['froze', 'interest', 'rate', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'froze', 'interest', 'rate', 'wide', 'range', 'service']","[(['rate', 'wide', 'range'], [])]"
18519,16948,24/08/2017,friendly staff worried got really helpful advise remorgaging competitive rate thank fast transaction froze interest rate wide range service,5,Mortgage,76,"['friendly', 'staff', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'competitive', 'rate', 'thank', 'fast', 'transaction', 'froze', 'interest', 'rate', 'wide', 'range', 'service']","[(['rate', 'wide', 'range'], [])]"
18542,16980,26/08/2017,fast transaction friendly staff easy online banking competitive rate stressed first tho,5,Mortgage,46,"['fast', 'transaction', 'friendly', 'staff', 'easy', 'online', 'banking', 'competitive', 'rate', 'stressed', 'first', 'tho']",[]
18543,16981,26/08/2017,reliable good wide range service froze interest rate ease wide range service,5,Mortgage,3,"['reliable', 'good', 'wide', 'range', 'service', 'froze', 'interest', 'rate', 'ease', 'wide', 'range', 'service']","[(['good', 'wide', 'range'], ['froze', 'interest', 'rate']), (['ease', 'wide', 'range'], [])]"
18557,17003,26/08/2017,friendly staff stressed first tho remortgaged,5,Mortgage,29,"['friendly', 'staff', 'stressed', 'first', 'tho', 'remortgaged']",[]
18558,17004,26/08/2017,friendly staff thank waved fee froze interest rate ease,5,Mortgage,43,"['friendly', 'staff', 'thank', 'waved', 'fee', 'froze', 'interest', 'rate', 'ease']",[]
18559,17005,26/08/2017,friendly staff reliable wide range service competitive rate,5,Mortgage,42,"['friendly', 'staff', 'reliable', 'wide', 'range', 'service', 'competitive', 'rate']","[(['reliable', 'wide', 'range'], ['competitive', 'rate'])]"
18568,17020,27/08/2017,easy online banking thank bad fast transaction reliable competitive rate worried got really helpful advise remorgaging,5,Mortgage,65,"['easy', 'online', 'banking', 'thank', 'bad', 'fast', 'transaction', 'reliable', 'competitive', 'rate', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']",[]
18587,17057,28/08/2017,reliable thank stressed first tho fast transaction,5,Mortgage,48,"['reliable', 'thank', 'stressed', 'first', 'tho', 'fast', 'transaction']",[]
18597,17070,28/08/2017,excellent financial advice good ease fast transaction stressed first tho excellent financial advice,5,Mortgage,29,"['excellent', 'financial', 'advice', 'good', 'ease', 'fast', 'transaction', 'stressed', 'first', 'tho', 'excellent', 'financial', 'advice']",[]
18649,17158,31/08/2017,helpful customer service easy online banking thank remortgaged,5,Mortgage,43,"['helpful', 'customer', 'service', 'easy', 'online', 'banking', 'thank', 'remortgaged']","[(['helpful', 'customer'], ['easy', 'online', 'banking'])]"
18662,17175,01/09/2017,thank wide range service remortgaged,5,Mortgage,3,"['thank', 'wide', 'range', 'service', 'remortgaged']","[(['thank', 'wide', 'range'], ['remortgaged'])]"
18663,17176,01/09/2017,reliable friendly staff remortgaged thank easy online banking ease,5,Mortgage,76,"['reliable', 'friendly', 'staff', 'remortgaged', 'thank', 'easy', 'online', 'banking', 'ease']",[]
18712,17250,03/09/2017,froze interest rate stressed first tho good bad,5,Mortgage,43,"['froze', 'interest', 'rate', 'stressed', 'first', 'tho', 'good', 'bad']",[]
18750,17303,05/09/2017,reliable waved fee froze interest rate remortgaged,5,Mortgage,76,"['reliable', 'waved', 'fee', 'froze', 'interest', 'rate', 'remortgaged']",[]
18771,17332,06/09/2017,good easy online banking ease friendly staff helpful customer service easy online banking,5,Mortgage,76,"['good', 'easy', 'online', 'banking', 'ease', 'friendly', 'staff', 'helpful', 'customer', 'service', 'easy', 'online', 'banking']","[(['staff', 'helpful', 'customer'], ['easy', 'online', 'banking'])]"
18808,17400,09/09/2017,bad good excellent financial advice fast transaction,5,Mortgage,29,"['bad', 'good', 'excellent', 'financial', 'advice', 'fast', 'transaction']",[]
18843,17454,11/09/2017,competitive rate excellent financial advice reliable easy online banking competitive rate worried got really helpful advise remorgaging good,5,Mortgage,16,"['competitive', 'rate', 'excellent', 'financial', 'advice', 'reliable', 'easy', 'online', 'banking', 'competitive', 'rate', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'good']",[]
18867,17493,12/09/2017,good froze interest rate waved fee,5,Mortgage,56,"['good', 'froze', 'interest', 'rate', 'waved', 'fee']",[]
18878,17512,13/09/2017,thank stressed first tho helpful customer service competitive rate competitive rate,5,Mortgage,6,"['thank', 'stressed', 'first', 'tho', 'helpful', 'customer', 'service', 'competitive', 'rate', 'competitive', 'rate']","[(['tho', 'helpful', 'customer'], ['competitive', 'rate', 'competitive'])]"
18879,17513,13/09/2017,bad thank froze interest rate easy online banking bad ease helpful customer service waved fee,5,Mortgage,76,"['bad', 'thank', 'froze', 'interest', 'rate', 'easy', 'online', 'banking', 'bad', 'ease', 'helpful', 'customer', 'service', 'waved', 'fee']","[(['ease', 'helpful', 'customer'], ['waved', 'fee'])]"
18893,17534,13/09/2017,fast transaction helpful customer service competitive rate,5,Mortgage,36,"['fast', 'transaction', 'helpful', 'customer', 'service', 'competitive', 'rate']","[(['transaction', 'helpful', 'customer'], ['competitive', 'rate'])]"
18894,17535,13/09/2017,excellent financial advice stressed first tho competitive rate friendly staff fast transaction good,5,Mortgage,76,"['excellent', 'financial', 'advice', 'stressed', 'first', 'tho', 'competitive', 'rate', 'friendly', 'staff', 'fast', 'transaction', 'good']",[]
18920,17582,15/09/2017,bad froze interest rate easy online banking,5,Mortgage,16,"['bad', 'froze', 'interest', 'rate', 'easy', 'online', 'banking']",[]
18933,17606,15/09/2017,thank worried got really helpful advise remorgaging waved fee wide range service froze interest rate,5,Mortgage,67,"['thank', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'waved', 'fee', 'wide', 'range', 'service', 'froze', 'interest', 'rate']","[(['fee', 'wide', 'range'], ['froze', 'interest', 'rate'])]"
18986,17701,18/09/2017,friendly staff worried got really helpful advise remorgaging reliable remortgaged bad worried got really helpful advise remorgaging,5,Mortgage,29,"['friendly', 'staff', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'reliable', 'remortgaged', 'bad', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']",[]
18987,17702,18/09/2017,bad waved fee reliable ease,5,Mortgage,61,"['bad', 'waved', 'fee', 'reliable', 'ease']",[]
19017,17746,20/09/2017,waved fee easy online banking helpful customer service reliable competitive rate bad,5,Mortgage,76,"['waved', 'fee', 'easy', 'online', 'banking', 'helpful', 'customer', 'service', 'reliable', 'competitive', 'rate', 'bad']","[(['banking', 'helpful', 'customer'], ['reliable', 'competitive', 'rate'])]"
19095,17875,25/09/2017,ease fast transaction fast transaction waved fee wide range service wide range service fast transaction,5,Mortgage,3,"['ease', 'fast', 'transaction', 'fast', 'transaction', 'waved', 'fee', 'wide', 'range', 'service', 'wide', 'range', 'service', 'fast', 'transaction']","[(['fee', 'wide', 'range'], ['wide', 'range', 'service']), (['service', 'wide', 'range'], ['fast', 'transaction'])]"
19096,17876,25/09/2017,helpful customer service easy online banking fast transaction competitive rate waved fee worried got really helpful advise remorgaging excellent financial advice,5,Mortgage,3,"['helpful', 'customer', 'service', 'easy', 'online', 'banking', 'fast', 'transaction', 'competitive', 'rate', 'waved', 'fee', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'excellent', 'financial', 'advice']","[(['helpful', 'customer'], ['easy', 'online', 'banking'])]"
19103,17885,25/09/2017,wide range service reliable competitive rate waved fee froze interest rate good friendly staff,5,Mortgage,20,"['wide', 'range', 'service', 'reliable', 'competitive', 'rate', 'waved', 'fee', 'froze', 'interest', 'rate', 'good', 'friendly', 'staff']","[(['wide', 'range'], ['reliable', 'competitive', 'rate'])]"
19104,17886,25/09/2017,helpful customer service remortgaged wide range service stressed first tho friendly staff,5,Mortgage,16,"['helpful', 'customer', 'service', 'remortgaged', 'wide', 'range', 'service', 'stressed', 'first', 'tho', 'friendly', 'staff']","[(['helpful', 'customer'], ['remortgaged', 'wide', 'range']), (['remortgaged', 'wide', 'range'], ['stressed', 'first', 'tho'])]"
19136,17931,27/09/2017,remortgaged stressed first tho stressed first tho stressed first tho worried got really helpful advise remorgaging,5,Mortgage,76,"['remortgaged', 'stressed', 'first', 'tho', 'stressed', 'first', 'tho', 'stressed', 'first', 'tho', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']",[]
19137,17932,27/09/2017,stressed first tho ease froze interest rate fast transaction,5,Mortgage,26,"['stressed', 'first', 'tho', 'ease', 'froze', 'interest', 'rate', 'fast', 'transaction']",[]
19138,17933,27/09/2017,ease bad good,5,Mortgage,16,"['ease', 'bad', 'good']",[]
19139,17934,27/09/2017,wide range service remortgaged competitive rate worried got really helpful advise remorgaging,5,Mortgage,14,"['wide', 'range', 'service', 'remortgaged', 'competitive', 'rate', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']","[(['wide', 'range'], ['remortgaged', 'competitive', 'rate'])]"
19153,17958,28/09/2017,good competitive rate good excellent financial advice remortgaged excellent financial advice,5,Mortgage,76,"['good', 'competitive', 'rate', 'good', 'excellent', 'financial', 'advice', 'remortgaged', 'excellent', 'financial', 'advice']",[]
19154,17959,28/09/2017,excellent financial advice froze interest rate remortgaged competitive rate,5,Mortgage,16,"['excellent', 'financial', 'advice', 'froze', 'interest', 'rate', 'remortgaged', 'competitive', 'rate']",[]
19162,17976,28/09/2017,worried got really helpful advise remorgaging stressed first tho waved fee remortgaged,5,Mortgage,6,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'stressed', 'first', 'tho', 'waved', 'fee', 'remortgaged']",[]
19176,18003,30/09/2017,fast transaction easy online banking helpful customer service ease fast transaction stressed first tho,5,Mortgage,20,"['fast', 'transaction', 'easy', 'online', 'banking', 'helpful', 'customer', 'service', 'ease', 'fast', 'transaction', 'stressed', 'first', 'tho']","[(['banking', 'helpful', 'customer'], ['ease', 'fast', 'transaction'])]"
19177,18004,30/09/2017,worried got really helpful advise remorgaging easy online banking ease fast transaction good reliable excellent financial advice,5,Mortgage,76,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'easy', 'online', 'banking', 'ease', 'fast', 'transaction', 'good', 'reliable', 'excellent', 'financial', 'advice']",[]
19178,18005,30/09/2017,thank froze interest rate thank reliable fast transaction waved fee,5,Mortgage,6,"['thank', 'froze', 'interest', 'rate', 'thank', 'reliable', 'fast', 'transaction', 'waved', 'fee']",[]
19188,18020,30/09/2017,ease stressed first tho thank good fast transaction good,5,Mortgage,36,"['ease', 'stressed', 'first', 'tho', 'thank', 'good', 'fast', 'transaction', 'good']",[]
19189,18021,30/09/2017,wide range service fast transaction stressed first tho,5,Mortgage,29,"['wide', 'range', 'service', 'fast', 'transaction', 'stressed', 'first', 'tho']","[(['wide', 'range'], ['fast', 'transaction', 'stressed'])]"
19231,18099,02/10/2017,ease competitive rate wide range service froze interest rate good worried got really helpful advise remorgaging,5,Mortgage,76,"['ease', 'competitive', 'rate', 'wide', 'range', 'service', 'froze', 'interest', 'rate', 'good', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']","[(['rate', 'wide', 'range'], ['froze', 'interest', 'rate'])]"
19254,18134,04/10/2017,remortgaged remortgaged good fast transaction wide range service stressed first tho,5,Mortgage,34,"['remortgaged', 'remortgaged', 'good', 'fast', 'transaction', 'wide', 'range', 'service', 'stressed', 'first', 'tho']","[(['transaction', 'wide', 'range'], ['stressed', 'first', 'tho'])]"
19255,18135,04/10/2017,waved fee fast transaction reliable fast transaction,5,Mortgage,36,"['waved', 'fee', 'fast', 'transaction', 'reliable', 'fast', 'transaction']",[]
19287,18192,05/10/2017,bad worried got really helpful advise remorgaging froze interest rate friendly staff ease good worried got really helpful advise remorgaging,5,Mortgage,16,"['bad', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'froze', 'interest', 'rate', 'friendly', 'staff', 'ease', 'good', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']",[]
19303,18213,06/10/2017,fast transaction remortgaged thank froze interest rate competitive rate,5,Mortgage,3,"['fast', 'transaction', 'remortgaged', 'thank', 'froze', 'interest', 'rate', 'competitive', 'rate']",[]
19316,18232,07/10/2017,thank thank excellent financial advice waved fee,5,Mortgage,36,"['thank', 'thank', 'excellent', 'financial', 'advice', 'waved', 'fee']",[]
19327,18254,08/10/2017,bad remortgaged helpful customer service competitive rate froze interest rate good,5,Mortgage,76,"['bad', 'remortgaged', 'helpful', 'customer', 'service', 'competitive', 'rate', 'froze', 'interest', 'rate', 'good']","[(['remortgaged', 'helpful', 'customer'], ['competitive', 'rate', 'froze'])]"
19347,18291,09/10/2017,worried got really helpful advise remorgaging bad excellent financial advice wide range service,5,Mortgage,76,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'bad', 'excellent', 'financial', 'advice', 'wide', 'range', 'service']","[(['advice', 'wide', 'range'], [])]"
19348,18292,09/10/2017,easy online banking excellent financial advice reliable wide range service competitive rate stressed first tho worried got really helpful advise remorgaging,5,Mortgage,64,"['easy', 'online', 'banking', 'excellent', 'financial', 'advice', 'reliable', 'wide', 'range', 'service', 'competitive', 'rate', 'stressed', 'first', 'tho', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']","[(['reliable', 'wide', 'range'], ['competitive', 'rate', 'stressed'])]"
19349,18293,09/10/2017,reliable remortgaged waved fee froze interest rate,5,Mortgage,36,"['reliable', 'remortgaged', 'waved', 'fee', 'froze', 'interest', 'rate']",[]
19350,18294,09/10/2017,waved fee remortgaged reliable bad,5,Mortgage,36,"['waved', 'fee', 'remortgaged', 'reliable', 'bad']",[]
19364,18319,10/10/2017,thank reliable good,5,Mortgage,38,"['thank', 'reliable', 'good']",[]
19365,18320,10/10/2017,helpful customer service worried got really helpful advise remorgaging wide range service fast transaction stressed first tho reliable,5,Mortgage,6,"['helpful', 'customer', 'service', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'wide', 'range', 'service', 'fast', 'transaction', 'stressed', 'first', 'tho', 'reliable']","[(['helpful', 'customer'], ['worried', 'got', 'really']), (['remorgaging', 'wide', 'range'], ['fast', 'transaction', 'stressed'])]"
19366,18321,10/10/2017,easy online banking wide range service helpful customer service helpful customer service waved fee,5,Mortgage,6,"['easy', 'online', 'banking', 'wide', 'range', 'service', 'helpful', 'customer', 'service', 'helpful', 'customer', 'service', 'waved', 'fee']","[(['banking', 'wide', 'range'], ['helpful', 'customer', 'service']), (['service', 'helpful', 'customer'], ['helpful', 'customer', 'service']), (['service', 'helpful', 'customer'], ['waved', 'fee'])]"
19367,18322,10/10/2017,competitive rate wide range service easy online banking fast transaction worried got really helpful advise remorgaging bad,5,Mortgage,19,"['competitive', 'rate', 'wide', 'range', 'service', 'easy', 'online', 'banking', 'fast', 'transaction', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'bad']","[(['rate', 'wide', 'range'], ['easy', 'online', 'banking'])]"
19391,18366,12/10/2017,competitive rate bad waved fee froze interest rate,5,Mortgage,36,"['competitive', 'rate', 'bad', 'waved', 'fee', 'froze', 'interest', 'rate']",[]
19405,18394,13/10/2017,reliable worried got really helpful advise remorgaging ease stressed first tho worried got really helpful advise remorgaging,5,Mortgage,18,"['reliable', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'ease', 'stressed', 'first', 'tho', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']",[]
19427,18429,14/10/2017,waved fee bad waved fee thank reliable froze interest rate excellent financial advice wide range service,5,Mortgage,36,"['waved', 'fee', 'bad', 'waved', 'fee', 'thank', 'reliable', 'froze', 'interest', 'rate', 'excellent', 'financial', 'advice', 'wide', 'range', 'service']","[(['advice', 'wide', 'range'], [])]"
19450,18465,15/10/2017,reliable thank reliable competitive rate helpful customer service friendly staff remortgaged,5,Mortgage,16,"['reliable', 'thank', 'reliable', 'competitive', 'rate', 'helpful', 'customer', 'service', 'friendly', 'staff', 'remortgaged']","[(['rate', 'helpful', 'customer'], ['friendly', 'staff', 'remortgaged'])]"
19497,18536,16/10/2017,easy online banking ease reliable fast transaction,5,Mortgage,3,"['easy', 'online', 'banking', 'ease', 'reliable', 'fast', 'transaction']",[]
19508,18555,17/10/2017,reliable helpful customer service friendly staff remortgaged thank helpful customer service froze interest rate,5,Mortgage,16,"['reliable', 'helpful', 'customer', 'service', 'friendly', 'staff', 'remortgaged', 'thank', 'helpful', 'customer', 'service', 'froze', 'interest', 'rate']","[(['reliable', 'helpful', 'customer'], ['friendly', 'staff', 'remortgaged']), (['thank', 'helpful', 'customer'], ['froze', 'interest', 'rate'])]"
19509,18556,17/10/2017,froze interest rate friendly staff good competitive rate competitive rate remortgaged ease froze interest rate,5,Mortgage,3,"['froze', 'interest', 'rate', 'friendly', 'staff', 'good', 'competitive', 'rate', 'competitive', 'rate', 'remortgaged', 'ease', 'froze', 'interest', 'rate']",[]
19536,18593,18/10/2017,stressed first tho stressed first tho worried got really helpful advise remorgaging froze interest rate waved fee reliable,5,Mortgage,76,"['stressed', 'first', 'tho', 'stressed', 'first', 'tho', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'froze', 'interest', 'rate', 'waved', 'fee', 'reliable']",[]
19549,18620,19/10/2017,thank wide range service competitive rate froze interest rate fast transaction,5,Mortgage,58,"['thank', 'wide', 'range', 'service', 'competitive', 'rate', 'froze', 'interest', 'rate', 'fast', 'transaction']","[(['thank', 'wide', 'range'], ['competitive', 'rate', 'froze'])]"
19563,18647,20/10/2017,competitive rate reliable remortgaged helpful customer service stressed first tho waved fee friendly staff competitive rate,5,Mortgage,29,"['competitive', 'rate', 'reliable', 'remortgaged', 'helpful', 'customer', 'service', 'stressed', 'first', 'tho', 'waved', 'fee', 'friendly', 'staff', 'competitive', 'rate']","[(['remortgaged', 'helpful', 'customer'], ['stressed', 'first', 'tho'])]"
19593,18691,21/10/2017,easy online banking worried got really helpful advise remorgaging thank fast transaction reliable bad,5,Mortgage,36,"['easy', 'online', 'banking', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'thank', 'fast', 'transaction', 'reliable', 'bad']",[]
19594,18692,22/10/2017,bad good good remortgaged froze interest rate,5,Mortgage,64,"['bad', 'good', 'good', 'remortgaged', 'froze', 'interest', 'rate']",[]
19611,18712,23/10/2017,bad waved fee excellent financial advice froze interest rate,5,Mortgage,71,"['bad', 'waved', 'fee', 'excellent', 'financial', 'advice', 'froze', 'interest', 'rate']",[]
19632,18746,24/10/2017,good worried got really helpful advise remorgaging competitive rate reliable,5,Mortgage,16,"['good', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'competitive', 'rate', 'reliable']",[]
