Reviews_ID,Date,Review,Rating,Product,District_id
16828,20/08/2017,Responded Quick worried about fraud but easy online banking waved fees.,5,Online Services,1
16829,20/08/2017,Where I Lost My Pin easy online banking responded quick helpful customer service fast transactions helped me in a case of fraud stable interest rate.,5,Online Services,71
16830,20/08/2017,Where I Lost My Pin waved fees wide range of services responded quick.,5,Online Services,77
16831,20/08/2017,Helped Me In A Case Of Fraud wide range of services secure from fraud competitive rates.,5,Online Services,55
16832,20/08/2017,Secure From Fraud wide range of services where i lost my PIN secure from fraud.,5,Online Services,1
16833,20/08/2017,Where I Lost My Pin fast transactions friendly staff responded quick efficient where i lost my PIN.,5,Online Services,26
16834,20/08/2017,Efficient responded quick wide range of services waved fees worried about fraud but waved fees secure from fraud.,5,Online Services,39
16842,20/08/2017,Secure From Fraud helped me in a case of fraud easy online banking wide range of services competitive rates competitive rates wide range of services.,5,Online Services,65
16843,20/08/2017,Friendly Staff waved fees waved fees wide range of services responded quick where i lost my PIN.,5,Online Services,11
16844,20/08/2017,Secure From Fraud fast transactions where i lost my PIN.,5,Online Services,60
16845,21/08/2017,Wide Range Of Services friendly staff efficient easy online banking fast transactions where i lost my PIN.,5,Online Services,43
16846,21/08/2017,Stable Interest Rate efficient efficient responded quick.,5,Online Services,50
16847,21/08/2017,Secure From Fraud responded quick friendly staff worried about fraud but where i lost my PIN.,5,Online Services,38
16848,21/08/2017,Friendly Staff waved fees waved fees competitive rates.,5,Online Services,66
16849,21/08/2017,Responded Quick competitive rates wide range of services worried about fraud but secure from fraud secure from fraud fast transactions easy online banking.,5,Online Services,49
16860,21/08/2017,Fast Transactions responded quick helped me in a case of fraud competitive rates stable interest rate efficient.,5,Online Services,39
16861,21/08/2017,Worried About Fraud But secure from fraud where i lost my PIN wide range of services stable interest rate friendly staff stable interest rate.,5,Online Services,62
16862,21/08/2017,Efficient where i lost my PIN helpful customer service stable interest rate waved fees helped me in a case of fraud.,5,Online Services,38
16863,21/08/2017,Helpful Customer Service efficient waved fees helped me in a case of fraud stable interest rate.,5,Online Services,41
16864,21/08/2017,Where I Lost My Pin fast transactions stable interest rate friendly staff competitive rates friendly staff helpful customer service secure from fraud.,5,Online Services,70
16865,21/08/2017,Fast Transactions fast transactions waved fees helped me in a case of fraud easy online banking helped me in a case of fraud.,5,Online Services,72
16866,21/08/2017,Fast Transactions where i lost my PIN responded quick easy online banking helpful customer service stable interest rate wide range of services.,5,Online Services,15
16867,21/08/2017,Easy Online Banking waved fees secure from fraud efficient wide range of services where i lost my PIN stable interest rate friendly staff.,5,Online Services,9
16868,21/08/2017,Easy Online Banking easy online banking secure from fraud friendly staff where i lost my PIN.,5,Online Services,2
16869,21/08/2017,Friendly Staff efficient easy online banking easy online banking wide range of services wide range of services secure from fraud wide range of services.,5,Online Services,4
16870,21/08/2017,Stable Interest Rate where i lost my PIN helped me in a case of fraud friendly staff wide range of services.,5,Online Services,16
16871,21/08/2017,Helped Me In A Case Of Fraud competitive rates worried about fraud but competitive rates easy online banking wide range of services.,5,Online Services,59
16881,21/08/2017,Helpful Customer Service helped me in a case of fraud efficient friendly staff stable interest rate.,5,Online Services,55
16882,21/08/2017,Waved Fees fast transactions efficient wide range of services competitive rates.,5,Online Services,44
16883,22/08/2017,Easy Online Banking stable interest rate where i lost my PIN worried about fraud but wide range of services competitive rates friendly staff.,5,Online Services,63
16884,22/08/2017,Worried About Fraud But secure from fraud waved fees stable interest rate fast transactions waved fees secure from fraud.,5,Online Services,72
16885,22/08/2017,Helped Me In A Case Of Fraud efficient where i lost my PIN waved fees stable interest rate.,5,Online Services,36
16886,22/08/2017,Wide Range Of Services worried about fraud but helped me in a case of fraud friendly staff.,5,Online Services,76
16887,22/08/2017,Fast Transactions secure from fraud worried about fraud but competitive rates helpful customer service helpful customer service friendly staff.,5,Online Services,43
16888,22/08/2017,Competitive Rates friendly staff stable interest rate efficient.,5,Online Services,26
16889,22/08/2017,Worried About Fraud But helped me in a case of fraud helped me in a case of fraud secure from fraud friendly staff where i lost my PIN worried about fraud but.,5,Online Services,45
16899,22/08/2017,Responded Quick easy online banking worried about fraud but worried about fraud but stable interest rate.,5,Online Services,76
16900,22/08/2017,Where I Lost My Pin waved fees worried about fraud but responded quick worried about fraud but.,5,Online Services,46
16901,22/08/2017,Where I Lost My Pin helped me in a case of fraud fast transactions easy online banking responded quick where i lost my PIN.,5,Online Services,72
16902,22/08/2017,Helpful Customer Service responded quick easy online banking friendly staff easy online banking.,5,Online Services,74
16903,22/08/2017,Waved Fees competitive rates friendly staff.,5,Online Services,71
16904,22/08/2017,Helpful Customer Service easy online banking fast transactions.,5,Online Services,56
16905,22/08/2017,Helpful Customer Service helped me in a case of fraud worried about fraud but competitive rates waved fees easy online banking easy online banking friendly staff.,5,Online Services,73
16906,22/08/2017,Fast Transactions competitive rates fast transactions helpful customer service competitive rates helped me in a case of fraud.,5,Online Services,12
16907,23/08/2017,Helped Me In A Case Of Fraud where i lost my PIN easy online banking efficient.,5,Online Services,39
16908,23/08/2017,Wide Range Of Services easy online banking worried about fraud but responded quick friendly staff secure from fraud worried about fraud but efficient.,5,Online Services,61
16909,23/08/2017,Responded Quick worried about fraud but helpful customer service easy online banking friendly staff.,5,Online Services,53
16910,23/08/2017,Helped Me In A Case Of Fraud competitive rates fast transactions friendly staff helpful customer service where i lost my PIN.,5,Online Services,38
16911,23/08/2017,Responded Quick responded quick secure from fraud stable interest rate easy online banking.,5,Online Services,20
16912,23/08/2017,Friendly Staff wide range of services efficient fast transactions.,5,Online Services,71
16913,23/08/2017,Secure From Fraud competitive rates waved fees helpful customer service wide range of services wide range of services easy online banking friendly staff.,5,Online Services,1
16914,23/08/2017,Fast Transactions fast transactions wide range of services easy online banking secure from fraud.,5,Online Services,25
16915,23/08/2017,Worried About Fraud But waved fees helped me in a case of fraud stable interest rate friendly staff.,5,Online Services,57
16919,23/08/2017,Froze The Interest Rate worried but got really helpful advise on remorgaging froze the interest rate wide range of services.,5,Mortgage,36
16920,23/08/2017,Waved Fees worried about fraud but helped me in a case of fraud waved fees stable interest rate responded quick waved fees.,5,Online Services,21
16921,23/08/2017,Helped Me In A Case Of Fraud stable interest rate where i lost my PIN waved fees.,5,Online Services,77
16922,23/08/2017,Fast Transactions helpful customer service secure from fraud competitive rates easy online banking where i lost my PIN helped me in a case of fraud worried about fraud but.,5,Online Services,37
16923,23/08/2017,Fast Transactions competitive rates helped me in a case of fraud fast transactions responded quick waved fees.,5,Online Services,77
16924,23/08/2017,Helped Me In A Case Of Fraud wide range of services waved fees waved fees helped me in a case of fraud where i lost my PIN.,5,Online Services,31
16925,23/08/2017,Easy Online Banking where i lost my PIN waved fees.,5,Online Services,34
16931,23/08/2017,Waved Fees helped me in a case of fraud friendly staff helped me in a case of fraud secure from fraud friendly staff.,5,Online Services,5
16932,23/08/2017,Worried About Fraud But waved fees helped me in a case of fraud.,5,Online Services,44
16933,23/08/2017,Fast Transactions efficient efficient.,5,Online Services,36
16934,23/08/2017,Fast Transactions competitive rates friendly staff friendly staff where i lost my PIN.,5,Online Services,42
16935,23/08/2017,Responded Quick easy online banking responded quick fast transactions wide range of services.,5,Online Services,66
16936,23/08/2017,Where I Lost My Pin helpful customer service fast transactions.,5,Online Services,6
16937,23/08/2017,Helpful Customer Service where i lost my PIN where i lost my PIN secure from fraud.,5,Online Services,32
16938,24/08/2017,Waved Fees waved fees helped me in a case of fraud fast transactions waved fees wide range of services easy online banking waved fees.,5,Online Services,13
16939,24/08/2017,Wide Range Of Services efficient competitive rates wide range of services secure from fraud.,5,Online Services,28
16940,24/08/2017,Friendly Staff responded quick competitive rates competitive rates efficient worried about fraud but waved fees.,5,Online Services,64
16941,24/08/2017,Efficient wide range of services responded quick fast transactions wide range of services.,5,Online Services,58
16942,24/08/2017,Secure From Fraud wide range of services competitive rates efficient helpful customer service wide range of services.,5,Online Services,25
16943,24/08/2017,Friendly Staff waved fees fast transactions friendly staff wide range of services fast transactions responded quick.,5,Online Services,31
16948,24/08/2017,Friendly Staff worried but got really helpful advise on remorgaging competitive rates Thank you! fast transactions froze the interest rate wide range of services.,5,Mortgage,76
16950,24/08/2017,Easy Online Banking competitive rates stable interest rate responded quick.,5,Online Services,29
16951,24/08/2017,Helped Me In A Case Of Fraud easy online banking secure from fraud secure from fraud efficient friendly staff wide range of services helped me in a case of fraud.,5,Online Services,61
16952,24/08/2017,Secure From Fraud wide range of services waved fees friendly staff.,5,Online Services,29
16953,24/08/2017,Helpful Customer Service responded quick secure from fraud secure from fraud.,5,Online Services,64
16954,24/08/2017,Competitive Rates efficient helpful customer service friendly staff fast transactions efficient easy online banking.,5,Online Services,38
16955,24/08/2017,Efficient efficient worried about fraud but friendly staff where i lost my PIN.,5,Online Services,44
16956,24/08/2017,Waved Fees waved fees efficient friendly staff.,5,Online Services,7
16957,24/08/2017,Friendly Staff where i lost my PIN efficient competitive rates worried about fraud but waved fees.,5,Online Services,17
16958,24/08/2017,Competitive Rates where i lost my PIN fast transactions helped me in a case of fraud responded quick responded quick competitive rates secure from fraud.,5,Online Services,42
16959,24/08/2017,Easy Online Banking wide range of services secure from fraud where i lost my PIN.,5,Online Services,10
16964,24/08/2017,Easy Online Banking worried about fraud but competitive rates competitive rates where i lost my PIN secure from fraud friendly staff.,5,Online Services,58
16965,24/08/2017,Where I Lost My Pin where i lost my PIN secure from fraud worried about fraud but friendly staff.,5,Online Services,46
16966,25/08/2017,Competitive Rates stable interest rate stable interest rate easy online banking fast transactions friendly staff friendly staff.,5,Online Services,43
16967,25/08/2017,Competitive Rates responded quick fast transactions helped me in a case of fraud fast transactions.,5,Online Services,61
16968,25/08/2017,Efficient competitive rates easy online banking helpful customer service competitive rates friendly staff.,5,Online Services,13
16969,25/08/2017,Responded Quick easy online banking friendly staff where i lost my PIN where i lost my PIN competitive rates.,5,Online Services,69
16970,25/08/2017,Helpful Customer Service fast transactions efficient waved fees.,5,Online Services,46
16971,25/08/2017,Worried About Fraud But fast transactions worried about fraud but helped me in a case of fraud wide range of services where i lost my PIN efficient.,5,Online Services,38
16972,25/08/2017,Competitive Rates helped me in a case of fraud helpful customer service friendly staff.,5,Online Services,75
16973,25/08/2017,Waved Fees worried about fraud but friendly staff secure from fraud waved fees secure from fraud stable interest rate where i lost my PIN.,5,Online Services,30
16974,25/08/2017,Waved Fees fast transactions easy online banking friendly staff friendly staff responded quick.,5,Online Services,34
16975,25/08/2017,Easy Online Banking secure from fraud waved fees stable interest rate secure from fraud fast transactions responded quick.,5,Online Services,37
16980,26/08/2017,Fast Transactions friendly staff easy online banking competitive rates stressed at first tho.,5,Mortgage,46
16981,26/08/2017,"Reliable, very good wide range of services froze the interest rate with ease wide range of services.",5,Mortgage,3
16983,26/08/2017,Responded Quick easy online banking helpful customer service wide range of services secure from fraud responded quick.,5,Online Services,35
16984,26/08/2017,Helped Me In A Case Of Fraud easy online banking efficient.,5,Online Services,77
16985,26/08/2017,Stable Interest Rate efficient efficient waved fees helpful customer service easy online banking.,5,Online Services,63
16986,26/08/2017,Helped Me In A Case Of Fraud helpful customer service efficient.,5,Online Services,5
16987,26/08/2017,Worried About Fraud But helpful customer service worried about fraud but friendly staff stable interest rate competitive rates.,5,Online Services,31
16988,26/08/2017,Helped Me In A Case Of Fraud fast transactions stable interest rate helped me in a case of fraud waved fees.,5,Online Services,34
16989,26/08/2017,Efficient competitive rates where i lost my PIN responded quick.,5,Online Services,61
16990,26/08/2017,Helpful Customer Service secure from fraud responded quick competitive rates waved fees.,5,Online Services,39
16991,26/08/2017,Efficient responded quick competitive rates secure from fraud fast transactions worried about fraud but where i lost my PIN stable interest rate.,5,Online Services,44
16992,26/08/2017,Wide Range Of Services helped me in a case of fraud where i lost my PIN where i lost my PIN wide range of services helpful customer service.,5,Online Services,20
16993,26/08/2017,Stable Interest Rate easy online banking responded quick competitive rates wide range of services.,5,Online Services,18
16994,26/08/2017,Where I Lost My Pin wide range of services easy online banking waved fees easy online banking.,5,Online Services,49
16995,26/08/2017,Stable Interest Rate friendly staff helped me in a case of fraud stable interest rate.,5,Online Services,69
17003,26/08/2017,Friendly Staff stressed at first tho remortgaged.,5,Mortgage,29
17004,26/08/2017,Friendly Staff Thank you! waved fees froze the interest rate with ease.,5,Mortgage,43
17005,26/08/2017,"Friendly Staff reliable, wide range of services competitive rates.",5,Mortgage,42
17006,27/08/2017,Responded Quick helped me in a case of fraud competitive rates wide range of services helped me in a case of fraud efficient wide range of services.,5,Online Services,17
17007,27/08/2017,Helpful Customer Service helped me in a case of fraud easy online banking efficient waved fees fast transactions easy online banking.,5,Online Services,16
17008,27/08/2017,Secure From Fraud fast transactions efficient helpful customer service fast transactions worried about fraud but worried about fraud but.,5,Online Services,10
17009,27/08/2017,Stable Interest Rate waved fees fast transactions worried about fraud but.,5,Online Services,71
17010,27/08/2017,Easy Online Banking competitive rates responded quick efficient secure from fraud.,5,Online Services,7
17011,27/08/2017,Worried About Fraud But fast transactions easy online banking waved fees competitive rates.,5,Online Services,18
17012,27/08/2017,Secure From Fraud wide range of services efficient fast transactions helped me in a case of fraud waved fees.,5,Online Services,68
17013,27/08/2017,Stable Interest Rate secure from fraud responded quick.,5,Online Services,16
17020,27/08/2017,"Easy Online Banking Thank you! not bad fast transactions reliable, competitive rates worried but got really helpful advise on remorgaging.",5,Mortgage,65
17025,27/08/2017,Fast Transactions waved fees where i lost my PIN worried about fraud but fast transactions easy online banking where i lost my PIN.,5,Online Services,1
17026,27/08/2017,Waved Fees competitive rates easy online banking responded quick fast transactions fast transactions.,5,Online Services,32
17027,27/08/2017,Wide Range Of Services wide range of services worried about fraud but helped me in a case of fraud stable interest rate secure from fraud efficient.,5,Online Services,50
17028,27/08/2017,Worried About Fraud But where i lost my PIN efficient efficient efficient.,5,Online Services,20
17029,27/08/2017,Worried About Fraud But worried about fraud but secure from fraud worried about fraud but competitive rates secure from fraud secure from fraud.,5,Online Services,69
17030,27/08/2017,Wide Range Of Services helpful customer service competitive rates efficient.,5,Online Services,50
17031,27/08/2017,Waved Fees wide range of services friendly staff.,5,Online Services,53
17032,27/08/2017,Waved Fees competitive rates waved fees waved fees stable interest rate waved fees fast transactions.,5,Online Services,57
17041,27/08/2017,Where I Lost My Pin responded quick helpful customer service secure from fraud easy online banking helpful customer service waved fees.,5,Online Services,24
17042,27/08/2017,Friendly Staff helped me in a case of fraud helpful customer service wide range of services.,5,Online Services,38
17043,27/08/2017,Waved Fees wide range of services easy online banking helped me in a case of fraud competitive rates efficient efficient.,5,Online Services,36
17044,28/08/2017,Where I Lost My Pin friendly staff responded quick competitive rates secure from fraud helped me in a case of fraud worried about fraud but secure from fraud.,5,Online Services,75
17045,28/08/2017,Responded Quick easy online banking efficient waved fees competitive rates.,5,Online Services,68
17046,28/08/2017,Efficient efficient wide range of services.,5,Online Services,53
17047,28/08/2017,Helped Me In A Case Of Fraud competitive rates helped me in a case of fraud stable interest rate.,5,Online Services,43
17048,28/08/2017,Easy Online Banking waved fees helpful customer service helped me in a case of fraud efficient wide range of services helped me in a case of fraud.,5,Online Services,40
17049,28/08/2017,Helped Me In A Case Of Fraud wide range of services worried about fraud but responded quick.,5,Online Services,44
17050,28/08/2017,Responded Quick secure from fraud worried about fraud but friendly staff waved fees.,5,Online Services,18
17057,28/08/2017,"Reliable, Thank you! stressed at first tho fast transactions.",5,Mortgage,48
17059,28/08/2017,Fast Transactions helped me in a case of fraud secure from fraud stable interest rate responded quick worried about fraud but stable interest rate worried about fraud but.,5,Online Services,30
17060,28/08/2017,Wide Range Of Services helpful customer service helpful customer service helpful customer service easy online banking efficient stable interest rate.,5,Online Services,64
17061,28/08/2017,Stable Interest Rate friendly staff helpful customer service where i lost my PIN easy online banking efficient.,5,Online Services,24
17062,28/08/2017,Efficient secure from fraud wide range of services.,5,Online Services,26
17063,28/08/2017,Helped Me In A Case Of Fraud responded quick friendly staff.,5,Online Services,71
17064,28/08/2017,Worried About Fraud But waved fees secure from fraud friendly staff.,5,Online Services,60
17065,28/08/2017,Helped Me In A Case Of Fraud helpful customer service efficient easy online banking.,5,Online Services,2
17066,28/08/2017,Responded Quick waved fees responded quick.,5,Online Services,39
17067,28/08/2017,Responded Quick efficient friendly staff secure from fraud efficient waved fees where i lost my PIN responded quick.,5,Online Services,52
17070,28/08/2017,Excellent Financial Advice very good with ease fast transactions stressed at first tho excellent financial advice.,5,Mortgage,29
17072,28/08/2017,Worried About Fraud But stable interest rate helped me in a case of fraud.,5,Online Services,56
17073,28/08/2017,Worried About Fraud But helped me in a case of fraud fast transactions where i lost my PIN secure from fraud.,5,Online Services,45
17074,28/08/2017,Friendly Staff fast transactions helpful customer service helpful customer service friendly staff fast transactions helped me in a case of fraud.,5,Online Services,10
17075,28/08/2017,Secure From Fraud secure from fraud where i lost my PIN.,5,Online Services,62
17076,28/08/2017,Fast Transactions helpful customer service helpful customer service efficient efficient helped me in a case of fraud competitive rates.,5,Online Services,5
17077,28/08/2017,Waved Fees friendly staff secure from fraud waved fees.,5,Online Services,16
17078,28/08/2017,Stable Interest Rate responded quick easy online banking responded quick.,5,Online Services,4
17079,29/08/2017,Easy Online Banking helped me in a case of fraud fast transactions fast transactions easy online banking easy online banking waved fees fast transactions.,5,Online Services,17
17084,29/08/2017,Helped Me In A Case Of Fraud efficient helped me in a case of fraud where i lost my PIN wide range of services helpful customer service.,5,Online Services,43
17085,29/08/2017,Where I Lost My Pin competitive rates easy online banking waved fees helpful customer service.,5,Online Services,37
17086,29/08/2017,Responded Quick friendly staff responded quick worried about fraud but responded quick.,5,Online Services,76
17087,29/08/2017,Wide Range Of Services easy online banking competitive rates where i lost my PIN responded quick.,5,Online Services,75
17088,29/08/2017,Helped Me In A Case Of Fraud worried about fraud but friendly staff fast transactions.,5,Online Services,16
17089,29/08/2017,Waved Fees efficient secure from fraud wide range of services worried about fraud but worried about fraud but responded quick.,5,Online Services,66
17090,29/08/2017,Helpful Customer Service stable interest rate competitive rates fast transactions worried about fraud but easy online banking worried about fraud but.,5,Online Services,36
17091,29/08/2017,Wide Range Of Services efficient wide range of services competitive rates secure from fraud.,5,Online Services,57
17092,29/08/2017,Helpful Customer Service secure from fraud secure from fraud stable interest rate wide range of services.,5,Online Services,43
17093,29/08/2017,Responded Quick wide range of services worried about fraud but competitive rates waved fees competitive rates wide range of services.,5,Online Services,9
17094,29/08/2017,Helpful Customer Service waved fees fast transactions easy online banking waved fees.,5,Online Services,42
17095,29/08/2017,Fast Transactions helped me in a case of fraud competitive rates competitive rates easy online banking.,5,Online Services,70
17096,29/08/2017,Fast Transactions responded quick fast transactions helpful customer service worried about fraud but where i lost my PIN.,5,Online Services,64
17097,29/08/2017,Waved Fees easy online banking helped me in a case of fraud helpful customer service where i lost my PIN where i lost my PIN.,5,Online Services,2
17098,29/08/2017,Helped Me In A Case Of Fraud helpful customer service stable interest rate efficient fast transactions worried about fraud but efficient.,5,Online Services,24
17106,30/08/2017,Responded Quick helpful customer service stable interest rate responded quick stable interest rate.,5,Online Services,34
17107,30/08/2017,Easy Online Banking fast transactions competitive rates wide range of services helped me in a case of fraud friendly staff waved fees helpful customer service.,5,Online Services,41
17108,30/08/2017,Competitive Rates where i lost my PIN friendly staff helped me in a case of fraud helped me in a case of fraud wide range of services responded quick where i lost my PIN.,5,Online Services,38
17109,30/08/2017,Waved Fees worried about fraud but helped me in a case of fraud competitive rates responded quick responded quick.,5,Online Services,37
17110,30/08/2017,Efficient responded quick efficient wide range of services waved fees helpful customer service worried about fraud but wide range of services.,5,Online Services,47
17111,30/08/2017,Competitive Rates worried about fraud but responded quick stable interest rate competitive rates waved fees.,5,Online Services,70
17112,30/08/2017,Wide Range Of Services helpful customer service helped me in a case of fraud.,5,Online Services,53
17113,30/08/2017,Efficient stable interest rate waved fees competitive rates wide range of services stable interest rate fast transactions.,5,Online Services,28
17114,30/08/2017,Responded Quick helped me in a case of fraud friendly staff stable interest rate where i lost my PIN wide range of services.,5,Online Services,39
17115,30/08/2017,Waved Fees worried about fraud but friendly staff wide range of services friendly staff efficient fast transactions.,5,Online Services,51
17116,30/08/2017,Stable Interest Rate waved fees worried about fraud but stable interest rate helped me in a case of fraud.,5,Online Services,43
17117,30/08/2017,Where I Lost My Pin stable interest rate friendly staff wide range of services waved fees wide range of services stable interest rate.,5,Online Services,59
17118,30/08/2017,Where I Lost My Pin competitive rates easy online banking wide range of services wide range of services helped me in a case of fraud friendly staff.,5,Online Services,36
17129,30/08/2017,Wide Range Of Services stable interest rate fast transactions friendly staff secure from fraud helped me in a case of fraud.,5,Online Services,73
17130,30/08/2017,Friendly Staff stable interest rate waved fees helped me in a case of fraud friendly staff stable interest rate wide range of services responded quick.,5,Online Services,68
17131,30/08/2017,Stable Interest Rate wide range of services secure from fraud helpful customer service.,5,Online Services,45
17132,30/08/2017,Helped Me In A Case Of Fraud waved fees wide range of services helpful customer service.,5,Online Services,40
17133,30/08/2017,Friendly Staff responded quick friendly staff worried about fraud but secure from fraud.,5,Online Services,43
17134,30/08/2017,Competitive Rates waved fees helpful customer service secure from fraud secure from fraud helpful customer service.,5,Online Services,68
17135,30/08/2017,Worried About Fraud But wide range of services competitive rates friendly staff easy online banking wide range of services worried about fraud but.,5,Online Services,36
17144,31/08/2017,Worried About Fraud But easy online banking stable interest rate worried about fraud but easy online banking worried about fraud but.,5,Online Services,48
17145,31/08/2017,Friendly Staff helpful customer service helped me in a case of fraud helpful customer service helped me in a case of fraud fast transactions where i lost my PIN.,5,Online Services,11
17146,31/08/2017,Helped Me In A Case Of Fraud friendly staff stable interest rate where i lost my PIN where i lost my PIN secure from fraud.,5,Online Services,2
17147,31/08/2017,Responded Quick worried about fraud but wide range of services helped me in a case of fraud where i lost my PIN helped me in a case of fraud efficient helpful customer service.,5,Online Services,77
17148,31/08/2017,Helped Me In A Case Of Fraud secure from fraud fast transactions helpful customer service stable interest rate.,5,Online Services,45
17149,31/08/2017,Efficient worried about fraud but responded quick efficient helpful customer service.,5,Online Services,18
17150,31/08/2017,Secure From Fraud friendly staff waved fees fast transactions worried about fraud but.,5,Online Services,48
17151,31/08/2017,Wide Range Of Services helped me in a case of fraud worried about fraud but competitive rates efficient.,5,Online Services,55
17158,31/08/2017,Helpful Customer Service easy online banking Thank you! remortgaged.,5,Mortgage,43
17160,31/08/2017,Stable Interest Rate secure from fraud worried about fraud but friendly staff responded quick.,5,Online Services,4
17161,31/08/2017,Waved Fees competitive rates secure from fraud wide range of services stable interest rate fast transactions.,5,Online Services,16
17162,31/08/2017,Efficient secure from fraud responded quick wide range of services.,5,Online Services,39
17163,31/08/2017,Easy Online Banking efficient competitive rates where i lost my PIN.,5,Online Services,69
17164,31/08/2017,Efficient competitive rates fast transactions friendly staff helped me in a case of fraud stable interest rate efficient.,5,Online Services,56
17165,31/08/2017,Secure From Fraud efficient wide range of services waved fees secure from fraud easy online banking.,5,Online Services,62
17166,31/08/2017,Waved Fees efficient stable interest rate fast transactions worried about fraud but wide range of services.,5,Online Services,3
17167,31/08/2017,Waved Fees secure from fraud stable interest rate stable interest rate waved fees secure from fraud fast transactions.,5,Online Services,30
17168,01/09/2017,Friendly Staff efficient friendly staff waved fees competitive rates.,5,Online Services,59
17169,01/09/2017,Helpful Customer Service responded quick efficient.,5,Online Services,73
17170,01/09/2017,Friendly Staff secure from fraud easy online banking.,5,Online Services,63
17171,01/09/2017,Responded Quick helpful customer service worried about fraud but wide range of services efficient waved fees.,5,Online Services,30
17175,01/09/2017,Thank You! wide range of services remortgaged.,5,Mortgage,3
17176,01/09/2017,"Reliable, friendly staff remortgaged Thank you! easy online banking with ease.",5,Mortgage,76
17177,01/09/2017,Helped Me In A Case Of Fraud friendly staff wide range of services competitive rates where i lost my PIN wide range of services.,5,Online Services,53
17178,01/09/2017,Fast Transactions easy online banking competitive rates competitive rates waved fees competitive rates.,5,Online Services,69
17179,01/09/2017,Fast Transactions friendly staff easy online banking fast transactions.,5,Online Services,57
17180,01/09/2017,Easy Online Banking worried about fraud but competitive rates waved fees secure from fraud.,5,Online Services,48
17181,01/09/2017,Fast Transactions helpful customer service efficient fast transactions friendly staff worried about fraud but fast transactions.,5,Online Services,61
17182,01/09/2017,Wide Range Of Services waved fees competitive rates helpful customer service.,5,Online Services,42
17183,01/09/2017,Secure From Fraud wide range of services secure from fraud wide range of services.,5,Online Services,50
17184,01/09/2017,Responded Quick stable interest rate efficient efficient friendly staff efficient waved fees easy online banking.,5,Online Services,1
17193,01/09/2017,Helpful Customer Service where i lost my PIN stable interest rate easy online banking easy online banking waved fees helpful customer service.,5,Online Services,40
17194,01/09/2017,Fast Transactions waved fees helpful customer service stable interest rate.,5,Online Services,72
17195,01/09/2017,Secure From Fraud competitive rates friendly staff where i lost my PIN fast transactions wide range of services efficient helped me in a case of fraud.,5,Online Services,52
17196,01/09/2017,Easy Online Banking helpful customer service responded quick waved fees.,5,Online Services,72
17197,02/09/2017,Worried About Fraud But responded quick competitive rates worried about fraud but worried about fraud but responded quick.,5,Online Services,47
17198,02/09/2017,Secure From Fraud where i lost my PIN helpful customer service helped me in a case of fraud.,5,Online Services,75
17199,02/09/2017,Fast Transactions helpful customer service responded quick stable interest rate friendly staff easy online banking.,5,Online Services,56
17200,02/09/2017,Where I Lost My Pin friendly staff efficient helpful customer service.,5,Online Services,56
17201,02/09/2017,Easy Online Banking waved fees where i lost my PIN fast transactions responded quick stable interest rate responded quick.,5,Online Services,6
17202,02/09/2017,Secure From Fraud where i lost my PIN wide range of services helpful customer service competitive rates friendly staff easy online banking where i lost my PIN.,5,Online Services,40
17203,02/09/2017,Helpful Customer Service where i lost my PIN fast transactions friendly staff helped me in a case of fraud responded quick responded quick.,5,Online Services,41
17204,02/09/2017,Friendly Staff stable interest rate friendly staff worried about fraud but waved fees where i lost my PIN fast transactions.,5,Online Services,66
17205,02/09/2017,Easy Online Banking waved fees responded quick.,5,Online Services,74
17211,02/09/2017,Helpful Customer Service responded quick fast transactions secure from fraud where i lost my PIN wide range of services.,5,Online Services,25
17212,02/09/2017,Wide Range Of Services secure from fraud secure from fraud.,5,Online Services,10
17213,02/09/2017,Where I Lost My Pin fast transactions waved fees wide range of services.,5,Online Services,2
17214,02/09/2017,Fast Transactions where i lost my PIN helpful customer service easy online banking responded quick where i lost my PIN wide range of services.,5,Online Services,48
17215,02/09/2017,Responded Quick where i lost my PIN responded quick.,5,Online Services,70
17216,02/09/2017,Easy Online Banking secure from fraud worried about fraud but fast transactions easy online banking.,5,Online Services,22
17217,02/09/2017,Responded Quick efficient fast transactions efficient competitive rates fast transactions friendly staff.,5,Online Services,24
17218,02/09/2017,Helped Me In A Case Of Fraud waved fees responded quick stable interest rate.,5,Online Services,31
17219,02/09/2017,Responded Quick helpful customer service where i lost my PIN fast transactions.,5,Online Services,21
17220,02/09/2017,Efficient secure from fraud fast transactions where i lost my PIN efficient waved fees.,5,Online Services,17
17221,02/09/2017,Waved Fees efficient friendly staff waved fees responded quick.,5,Online Services,69
17222,02/09/2017,Wide Range Of Services where i lost my PIN helpful customer service easy online banking stable interest rate responded quick fast transactions.,5,Online Services,46
17223,02/09/2017,Fast Transactions helpful customer service helped me in a case of fraud stable interest rate.,5,Online Services,75
17224,02/09/2017,Wide Range Of Services friendly staff secure from fraud where i lost my PIN fast transactions stable interest rate.,5,Online Services,65
17225,02/09/2017,Secure From Fraud helpful customer service responded quick fast transactions worried about fraud but helpful customer service.,5,Online Services,32
17226,02/09/2017,Easy Online Banking helped me in a case of fraud responded quick easy online banking helpful customer service.,5,Online Services,7
17227,02/09/2017,Competitive Rates fast transactions helped me in a case of fraud.,5,Online Services,40
17232,02/09/2017,Wide Range Of Services where i lost my PIN stable interest rate.,5,Online Services,75
